angle,peak_position,peak_std,gauss_center,gauss_std,centroid,centroid_std,temp,humid
5.00022,-25.188244749999996,13.984581852470829,4322.187285,6.109561818598406,88.4514277,6.125602477049463,24.93,44.6
4.00022,-37.219640850000005,9.75397726608739,4338.954449999999,1.4645889107528969,71.59405405,1.5469578412316376,25.0,44.6
3.00023,-46.486804150000005,4.916453952995373,4359.143485,1.7534437302847798,51.11182805000001,1.724508729899865,25.0,44.7
2.00023,-56.25504125000001,11.279371750451231,4374.69525,1.593666268231889,35.46260959999999,1.5135428326902876,25.0,44.7
1.00024,-66.75030415,9.717518366834902,4392.305275000001,1.4908096829826827,17.909924599999997,1.5743791165547254,25.0,44.6
0.00024,-82.78548620000001,16.687257923717002,4410.024875,1.7876077156007193,0.6324096864250002,1.8202786979824106,25.0,44.6
-0.99976,-101.2805052,19.986735018870345,4424.132910000001,1.0125335055690503,-13.076135399999998,1.210125762070885,25.0,44.6
-1.99975,-134.19205175000002,12.42617283373055,4443.482120000001,1.596605306768074,-32.412536700000004,1.7679606065152047,25.0,44.6
-2.99975,-146.20758049999998,15.506828336994394,4460.9224349999995,0.8548241452339305,-50.142151,1.0020403518099459,25.0,44.6
-3.99974,-161.95191549999998,9.480123332728049,4476.141245,1.44384799043221,-65.42078784999998,1.4032404469576214,25.0,44.6
-4.99974,-175.54678900000002,11.290939452545969,4493.409955,1.2783972005894813,-82.34783800000001,1.4398009511269272,25.0,44.6
-5.99973,-196.481164,9.617476275229588,4512.808,1.9647135358621481,-101.60152624999998,2.217962133620562,25.0,44.5
-6.99973,-216.167592,14.302803052976925,4529.510759999999,1.698014371081718,-118.37427910000001,1.8172696250890474,25.0,44.5
-7.99972,-230.866811,17.9074541839436,4544.375575,1.455836111955903,-133.369982,1.501901430972081,25.0,44.6
-8.99972,-255.47247000000002,8.348544092000113,4562.6662049999995,1.8020842484398572,-151.5473985,1.811784285860966,25.0,44.7
-9.99971,-271.11741700000005,12.608325238090153,4580.270449999999,2.07366915743572,-168.94439600000004,2.180108056079789,25.0,44.6
-10.99971,-292.604678,10.218715635983122,4600.776820000001,1.2701900151551941,-189.48148350000005,1.222795118633027,25.0,44.5
-11.9997,-309.0558255,12.414344637736002,4615.923935000001,1.5926508268528956,-204.6657835,1.6508238274336646,25.06,44.6
-12.9997,-326.68038400000006,16.33461368085251,4634.3744449999995,1.3813255870630636,-222.911269,1.5504074589084633,25.06,44.5
-13.99969,-339.322229,11.71235996152521,4650.17427,1.1727971461850375,-239.18253049999993,1.2936177419642731,25.06,44.5
-14.99969,-368.74342149999995,12.631384517578143,4669.355924999999,1.6209196827341725,-258.0653165,1.7313070622661875,25.06,44.4
-15.99968,-381.7073145,11.729379279114246,4689.166515,1.8988062914038868,-277.52386450000006,1.6149113998590572,25.06,44.4
-16.99968,-387.23177599999997,11.853167643221118,4704.668180000001,1.236088573929826,-293.07389350000005,1.2310931142739499,25.06,44.5
-17.99967,-410.6777450000001,19.818803497065478,4722.677245000001,2.0994410311973204,-311.1130985,2.1008991156485277,25.06,44.5
-18.99967,-441.834339,12.61654153923923,4742.163065,1.9713398690420776,-330.855408,2.1665843900610002,25.06,44.5
-19.99966,-451.39107750000005,8.033013071577109,4760.8165199999985,1.135717040287724,-349.2343844999999,1.1685557864409977,25.06,44.5
-20.99966,-481.9972525,21.773975481532283,4779.259445000001,1.2104280827355804,-367.589194,1.1913449383927492,25.06,44.7
-21.99965,-512.417566,6.599614333632235,4796.977129999999,1.598745916679644,-385.20939300000003,1.4636106979422392,25.06,44.6
-22.99965,-515.7359964999999,6.6695871784086105,4818.564069999999,1.2193713967039825,-406.17501350000003,1.213595938816851,25.06,44.5
-23.99964,-525.0868039999999,9.373146678294528,4836.828094999999,1.2929046958206405,-424.34954799999997,1.4324544055487365,25.06,44.5
-24.99964,-546.0775744999999,15.414191671075216,4854.25788,2.201762968986448,-441.9467865,2.1905180389311396,25.06,44.6
-25.99963,-569.6570445000001,11.387540728050766,4874.1970249999995,2.128254424845659,-461.9035280000001,2.012166130809295,25.06,44.6
-26.99963,-589.0798255000001,15.22459599695915,4892.886615,1.325321152504259,-480.51151600000003,1.340902862299869,25.06,44.5
-27.99962,-614.9904005000001,8.508839990733435,4914.111655000001,2.645105270773689,-501.1737654999999,2.9125740077558118,25.06,44.5
-28.99962,-631.6977905000001,10.842605515011822,4934.323595,1.3889336998126163,-521.4976965000001,1.466446460097596,25.06,44.5
-29.99961,-655.1881385000002,14.214255239908017,4952.8613700000005,1.882061983330976,-540.1616079999999,1.9390846836499922,25.06,44.5
-30.99961,-685.8388299999999,10.976340745816891,4974.416039999999,1.7850010987112754,-561.5113854999998,1.88227483723148,25.06,44.5
-31.9996,-697.1351944999999,6.466420312770019,4993.353645,1.6932530004328181,-580.0060925,1.6891152830546237,25.06,44.5
-32.9996,-706.5457644999999,12.323028526627487,5013.2082199999995,1.5730141387157663,-599.7344905,1.7868499387062884,25.06,44.4
-33.99959,-730.4645090000001,11.009309546308021,5035.54773,1.41448956132585,-621.4459325,1.4170838947707727,25.06,44.5
-34.99959,-745.0327024999999,5.3594093784398185,5054.856245,1.543169843042166,-641.2026239999999,1.9266473227978191,25.06,44.4
-35.99958,-764.3171425,13.199337077166746,5078.690604999999,1.4871010142135064,-664.53016,1.4410400125950729,25.12,44.5
-36.99958,-778.5109709999999,10.509274870711067,5099.485585,2.460794602821302,-685.0839184999999,2.4067021507142825,25.06,44.4
-37.99957,-809.8340209999999,12.360839083342167,5122.257894999999,2.1092774199889495,-707.5491139999999,1.9866954479421388,25.12,44.3
-38.99957,-835.728085,9.078888756606451,5147.0697,0.9277205392789056,-732.226797,1.2420852776243065,25.12,44.2
-39.99956,-861.6238380000001,15.263696213168233,5169.491840000001,1.58918285367036,-754.54461,1.8778510988094863,25.12,44.3
-40.99956,-887.3592704999999,7.540860828806926,5194.595804999999,1.3664946587803921,-779.9089674999998,1.4664294906263895,25.12,44.2
-41.99955,-905.6503534999999,17.34871273205833,5218.913570000001,1.5100683299440378,-803.5340079999999,1.649377994156,25.12,44.2
-42.99955,-942.4975100000001,24.09103809634757,5240.88951,1.883549255235939,-824.8959045000001,1.9351407596954773,25.12,44.3
-43.99954,-966.7020904999999,6.962443745461413,5268.7405149999995,2.088050448450691,-851.6754275,2.015361284536538,25.12,44.2
-44.99954,-970.7242329999999,6.182993067461818,5291.273155000001,1.0541644949793871,-872.6400995,1.1176146966037976,25.12,44.1
-45.99953,-1003.3541335000002,8.303317658536422,5316.3099999999995,1.5077739853837846,-895.5610999999999,1.644292907954678,25.12,44.3
-46.99953,-1030.4891079999998,19.533372125262343,5341.64385,1.6381557787646994,-918.879572,1.6252040292824648,25.12,44.3
-47.99952,-1067.863165,10.374128715235573,5367.7167899999995,1.1995526394869984,-943.362734,1.1825420374701405,25.12,44.3
-48.99952,-1085.7743150000001,8.496387684673703,5388.556565000001,1.7919839595472822,-963.973181,1.8790037912093092,25.12,44.3
-49.99951,-1146.556525,10.745774871309889,5409.314509999999,1.1169694453743906,-984.6380970000002,1.3631502846791932,25.12,44.2
