angle,peak_position,std
15.00017,4299.67953,1.614472571492007
14.75017,4298.80127,2.807285764239222
14.50017,4300.30845,2.0664087423595916
14.25017,4312.038990000001,2.6358834084421185
14.00017,4311.58183,2.68498074855305
13.75017,4321.511960000001,2.0367722112206463
13.50017,4319.781570000001,2.9484906206565165
13.25017,4332.90252,2.077369461506467
13.00018,4328.5388,3.0737426447248803
12.75018,4340.407450000001,2.319033165028065
12.50018,4341.496580000001,1.0357514246187312
12.25018,4351.44055,2.7559118796688646
12.00018,4349.718720000001,1.4632739051865853
11.75018,4357.0679,3.1922569940404535
11.50018,4360.58874,1.538523929095701
11.25018,4366.98638,1.9651653379804062
11.00019,4366.83922,2.054290684786343
10.75019,4374.65285,1.7334253172547365
10.50019,4375.30398,1.6591748255081686
10.25019,4384.566950000001,1.6658640768383524
10.00019,4383.79657,2.2197913672459073
9.75019,4391.16663,2.4102689289993933
9.50019,4388.08594,2.9632441671923946
9.25019,4397.6519100000005,2.178266201110546
9.0002,4396.51956,1.2834720691935557
8.7502,4401.73808,2.0967020259446456
8.5002,4403.237859999999,1.4915791881088907
8.2502,4403.55227,2.607345575120444
8.0002,4403.312199999999,2.2945803206686444
7.7502,4406.55148,2.3688709132411336
7.5002,4408.077969999999,2.6896336598317547
7.2502,4405.51627,2.4323912917333836
7.00021,4413.65,2.7386715856414536
6.75021,4411.14002,1.3363311085206988
6.50021,4418.462960000001,1.7265056525827882
6.25021,4421.569310000001,1.5661627683289843
6.00021,4421.777700000001,3.387812673983063
5.75021,4426.414559999999,2.3198128571934005
5.50021,4421.55567,2.2500177048413983
5.25021,4428.765310000001,1.67506560913296
5.00022,4427.503419999999,2.4734724566082775
4.75022,4432.86825,2.0173661280243818
4.50022,4430.16359,1.6291679099773424
4.25022,4438.239490000001,1.9697509717983086
4.00022,4443.27118,1.789581676705637
3.75022,4442.036330000001,2.9265825062861364
3.50022,4442.726479999999,1.2721374287394172
3.25022,4442.23362,2.072511965610927
3.00023,4446.27347,2.161491033545956
2.75023,4447.3930900000005,3.3014975306516985
2.50023,4445.5100299999995,1.913242017649697
2.25023,4447.076480000001,2.9428455538134464
2.00023,4443.48132,2.210832913089667
1.75023,4448.383,1.8735931153801693
1.50023,4451.25317,2.445360222155499
1.25023,4450.32986,2.7247043697252655
1.00024,4456.846960000001,2.6241016715058034
0.75024,4456.00171,2.244386572963735
0.50024,4457.99331,1.9546235609191793
0.25024,4461.1583200000005,1.2154164691988658
0.00024,4460.44982,1.4746586017109393
-0.24976,4467.108630000001,2.138546014492228
-0.49976,4472.25623,2.7602097098046015
-0.74976,4474.35883,1.1986612916499868
-0.99976,4482.2214,1.3652774831513559
-1.24975,4488.39336,1.8647188958124379
