angle,peak_position,peak_std,gauss_center,gauss_std,centroid,centroid_std,temp,humid
49.99999,521.7258955,5.533993210381156,3832.9610350000003,1.3543841572002349,566.0855,1.308737015981447,25.93,42.3
49.0,509.243836,11.514579575916526,3842.403735,1.5591702431983039,556.4453785,1.6722137999229474,25.93,42.2
48.0,497.677466,6.211140884965821,3853.7494349999993,1.894037373251959,545.3440255,2.0370536081200066,25.93,42.3
47.00001,484.9464365,7.52968409837177,3865.6764950000006,1.2445896896066129,533.657997,1.2699959919035213,25.93,42.2
46.00001,472.46441749999997,7.024353500327174,3878.5517200000004,1.696848953678566,520.7843239999999,1.8253306535841731,25.93,42.3
45.00002,456.4781980000001,6.5749197909058985,3889.458394999999,1.5857336505463193,509.9593544999999,1.454277531939737,25.93,42.3
44.00002,447.17354700000004,5.197504025401133,3897.4221499999994,1.8955663817181077,502.462964,2.030445081055864,25.93,42.2
43.00003,441.15283399999987,11.876424255687988,3911.9421,1.3531005480007834,487.9783214999999,1.3677866979696705,25.93,42.2
42.00003,429.0321895000001,16.75439332154539,3917.3995299999997,1.207680951700398,482.465921,1.1218891600951566,25.93,42.2
41.00004,418.595971,12.915207422635504,3931.5502100000003,1.5871716094676338,468.48801249999997,1.70525091863301,25.93,42.2
40.00004,413.97602549999993,4.630161972109052,3937.3859300000004,1.825085267350567,462.66734749999995,1.7617063770897654,25.93,42.2
39.00005,406.673974,10.792740038919872,3945.7056699999994,1.4339986049853513,454.4151125,1.7035711900413144,26.0,42.1
38.00005,407.56944550000003,9.6274911256939,3955.6008500000003,2.364656813472071,444.42668199999997,2.4428649093300314,26.0,42.1
37.00006,384.91612649999996,8.26141781367295,3969.0241200000005,1.1869011107080614,431.51281850000004,1.261916812619893,26.0,42.1
36.00006,376.85682349999996,5.764292121594186,3973.1810900000005,1.5034940006199102,427.14913400000006,1.551681060512756,26.0,42.1
35.00007,361.28378999999995,5.783386951333108,3985.4372800000006,1.918396547015252,415.2141345,2.0280850215276365,26.0,42.1
34.00007,361.037621,7.8086323044102315,3990.3053599999994,1.7457444049459048,410.1090325,1.7739077882203342,26.0,42.1
33.00008,347.00502850000004,10.298660648895693,4001.3032649999996,1.1543768631928846,399.062403,1.3885772367430707,26.06,42.0
32.00008,339.0147705,6.048724468846701,4009.4006999999997,1.7899499696918266,391.08655849999997,1.8964231765412305,26.06,42.0
31.00009,329.5444965,7.911255154626399,4019.0942999999993,1.3823570776032665,381.5646135,1.5832775550018927,26.06,41.9
30.00009,333.5051030000001,18.40843485614573,4024.90525,1.7701191729654293,375.656116,1.7613539332382995,26.06,41.9
29.0001,319.875551,6.673714816113208,4031.2139299999994,1.5883778653393914,369.48282550000005,1.561705409766763,26.06,42.0
28.0001,306.09065050000004,15.297623055577459,4039.9343199999994,1.8526020362182463,360.87921149999994,1.9745491263963892,26.06,41.9
27.00011,307.9692905,11.09349751564378,4046.3259550000002,0.8994303288609586,354.3387665,1.0761569039237477,26.06,41.9
26.00011,293.88504950000004,5.772891672896244,4055.74061,1.5501809039270122,345.090295,1.5041698117815654,26.12,42.0
25.00012,291.9256945,6.64917750522083,4060.59927,1.5633413453561826,340.07876050000004,1.4679320162986964,26.12,42.0
24.00012,277.01798049999996,7.6783624208599806,4071.563055,1.3862121646685166,329.298277,1.257932302077904,26.12,42.0
23.00013,275.8331395,7.722895109552166,4075.8698449999997,1.701682030661158,324.983544,1.938723903420485,26.12,42.0
22.00013,262.5550169999999,7.405051563938025,4084.2816100000005,1.4902416669453094,316.88100799999995,1.5209949081887195,26.12,42.0
21.00014,255.3997195,13.762130601113503,4090.852065,1.9484680980901619,310.29732950000005,1.9774954948835504,26.12,41.8
20.00014,251.787633,8.6513268613786,4097.6015,1.9563389023888096,303.716566,1.9594637398926238,26.12,41.8
19.00015,250.24713149999997,10.103865281703468,4103.395780000001,1.8698378364446413,297.8931060000001,1.8601357315647662,26.12,41.9
