angle,peak_position,peak_std,gauss_center,gauss_std,centroid,centroid_std,temp,humid
-3.99974,108.35191695,7.14685274901563,4231.656150000001,1.544958421285236,169.5641955,1.529598927858134,25.43,43.9
-4.99974,102.88267825,9.122835648628017,4240.175945,2.176227781385799,161.28607300000002,2.401100650437421,25.43,43.7
-5.99973,105.7476445,3.7704857475655227,4245.073205,1.118262669266467,156.09752000000003,1.2896152253521198,25.43,43.8
-6.99973,108.48734125000001,5.038657612147771,4249.314825,1.9398658494532444,151.94547,1.894206437875767,25.43,43.8
-7.99972,97.59761914999999,17.898687355804554,4256.854270000001,1.8599118549275062,143.96964000000003,1.9487732322130251,25.43,43.7
-8.99972,80.42948045,9.835264526217426,4261.5319549999995,1.9564297824034682,139.48357900000002,2.001609008395244,25.5,43.6
-9.99971,74.68084685,8.224125567046478,4269.3144250000005,1.4332088033064252,131.99007549999996,1.1644433581221287,25.5,43.6
-10.99971,75.7102169,10.802026807815679,4272.89228,1.385780975695674,128.48734100000001,1.392177838093613,25.5,43.6
-11.9997,69.8420537,5.535026096532078,4280.621819999999,1.5401467409309435,120.67137540000002,1.5012624028431674,25.5,43.6
-12.9997,61.39115015,8.847746724400691,4285.939295,1.6539618757621224,115.36038879999998,1.8820747075037316,25.5,43.6
-13.99969,57.01165765,4.890649520868955,4291.780679999999,1.1146181438501879,109.28914725000001,1.0737453038401101,25.5,43.5
-14.99969,53.714733550000005,10.198513676255134,4301.15735,1.3023211979000435,100.13717105,1.4145533202330873,25.5,43.5
-15.99968,50.4092653,8.66041205651686,4306.54774,1.3719204635838056,94.87081225,1.3263490880104631,25.5,43.6
-16.99968,45.73177460000001,23.413693704951992,4309.97449,1.077416627818613,91.28021275,0.9999363529613714,25.5,43.5
-17.99967,25.568860050585,13.797171535951106,4320.373925,1.0520694120993144,81.13636414999999,1.104586724898697,25.56,43.5
-18.99967,28.327576,5.499320542994526,4325.8319599999995,1.2367968448374933,75.4553592,1.4459557980068627,25.56,43.5
-19.99966,24.4676638,5.453679427780144,4329.355165,1.6413226134051189,71.95115995,1.7600182994053084,25.56,43.2
-20.99966,18.5167359,8.879759353754194,4335.705639999999,1.6611070183464904,65.5575075,1.6401275820350831,25.56,43.2
-21.99965,-3.1568236244150003,9.462927131620317,4346.808640000001,1.259775066192348,54.568518100000006,1.2453325501349393,25.56,43.3
-22.99965,-12.527722169415002,17.24027450058096,4349.754895,0.8003762774315228,51.96986009999999,0.9188275650977118,25.56,43.1
-23.99964,-22.54049088,6.4263184909646025,4359.939745000001,1.284125937155244,41.5796753,1.4253419811915704,25.56,43.2
-24.99964,-21.056335500000003,5.175218520087355,4363.774589999999,1.6610067979692953,37.888390349999995,1.5795690755736922,25.62,43.2
-25.99963,-16.92012945,5.999983798682231,4370.4104050000005,0.9864021514956298,31.150793799999995,0.950478422477839,25.62,43.1
-26.99963,-17.99700925,4.580195712716148,4379.200215,0.924481556481677,22.601892399999997,1.006836435556759,25.62,43.1
-27.99962,-40.529382549999994,11.916771501284913,4388.805275000001,1.394513876544432,13.101330749999999,1.5856852467280154,25.62,43.2
-28.99962,-52.753747350000005,6.668247957074109,4393.392935000001,1.2062872113535579,8.5534548,1.4397744687816079,25.62,43.1
-29.99961,-52.39107665000002,10.622166659102795,4400.60485,1.060015510499718,1.38240967567,1.0759951962832723,25.62,43.1
-30.99961,-54.358971999999994,8.534764969378987,4407.505975,1.8003104904085174,-5.741979975,1.9132654645266658,25.62,43.0
-31.9996,-67.87464539999999,9.453221381068538,4418.780304999998,1.7951900778120053,-16.681140149999997,1.9354752584349995,25.68,43.1
-32.9996,-89.01785899999999,5.311057736047641,4426.065240000001,0.8970025632069933,-24.004846200000003,1.0803848397087308,25.68,43.0
-33.99959,-96.2959355,5.078378667277801,4435.120720000001,1.087994875263831,-33.017151,1.2009896249587668,25.68,43.1
-34.99959,-98.74483675000002,7.302857125838025,4444.516965,1.4062460916479163,-42.90633530000001,1.3273086128125255,25.68,43.2
-35.99958,-92.19661909999999,5.731777266289558,4452.856905000001,1.8502564745123424,-50.95267330000001,1.850822270454029,25.68,43.1
-36.99958,-94.04664255000002,6.305384901375573,4460.158035,1.4657287577431102,-57.98267814999999,1.3299430859388406,25.68,42.9
-37.99957,-106.096838,18.547256166970183,4467.244110000001,1.3084947920797623,-65.08861035,1.4783938700193617,25.68,43.0
-38.99957,-135.0140987,12.208460571573143,4477.69529,1.5151599063795724,-75.81453824999998,1.473721295212629,25.68,43.0
-39.99956,-152.930871,9.312448220108879,4487.53734,2.3233606315852042,-85.0616328,2.361998901872406,25.68,42.9
-40.99956,-159.7851435,10.231129299147417,4495.910845,2.1504053444583313,-93.48734099999999,2.182842039762953,25.68,42.9
-41.99955,-164.073961,8.787675299127125,4505.569065,1.9332378711050997,-103.02496375000001,2.0670365341618124,25.68,42.9
-42.99955,-170.99305299999997,9.434445375956185,4515.654844999999,1.734463782116752,-113.1726934,1.6386285634508608,25.75,42.8
-43.99954,-170.20838550000002,4.1191122674703555,4525.103539999999,1.5770742786565615,-122.41109585,1.6764147812376635,25.75,42.8
-44.99954,-179.586535,6.732156828836879,4534.290945000001,1.897879034731905,-131.94041849999996,1.9754880075319987,25.75,42.8
-45.99953,-187.69481249999998,8.917070957384425,4544.3967600000005,1.3614299719044576,-141.856872,1.395911296181103,25.75,42.8
-46.99953,-203.73436250000003,7.4028770528470025,4555.44766,1.1472543621185052,-152.46734449999997,1.08953315016329,25.75,42.8
-47.99952,-218.7058975,6.4167034225347175,4568.235234999999,1.2238499349490148,-165.21563600000002,1.44702154229783,25.75,42.7
-48.99952,-226.82427950000005,13.770054418470348,4575.3219149999995,1.3471941011876638,-172.45575,1.5351218043888275,25.75,42.7
-49.99951,-239.8274775,5.210021563450455,4587.908745,1.63478934498451,-184.9968875,1.6624581810766668,25.75,42.7
