angle,peak_position,std
16.25016,4345.94854,1.7683506095794783
16.00016,4344.818879999999,1.894812069731409
15.75016,4351.72939,2.158490811400604
15.50016,4351.3894,2.6146272575645155
15.25016,4352.31697,0.9835164025577728
15.00017,4357.16553,1.3053628967073279
14.75017,4354.49885,2.1452008704313545
14.50017,4357.38699,1.5474675004341245
14.25017,4360.60798,2.315458138598053
14.00017,4356.60794,1.3332750392923942
13.75017,4361.2029,1.8203830767177347
13.50017,4365.92583,2.7483932917435023
13.25017,4362.45935,2.4334705070125904
13.00018,4364.82405,1.8495139065442177
12.75018,4370.6686899999995,2.3671861576351483
12.50018,4368.0722399999995,0.9488242642344505
12.25018,4368.51736,1.4926662340924335
12.00018,4372.753250000001,2.3475846758956926
11.75018,4375.1879,1.6261100909840034
