angle,peak_position,std
-26.49967,5120.282980000001,1.6710941929167262
-26.99967,5132.47416,1.3016161486396614
-27.49966,5140.09818,1.3978689228964483
-27.99966,5159.04982,1.6928608949350978
-28.49966,5176.15172,0.6888904075394761
-28.99966,5196.44636,2.7375332433414554
-29.49965,5205.362080000001,1.8039939838038541
-29.99965,5220.91928,1.157843960816873
-30.49965,5241.8532,2.702300720497311
-30.99965,5258.5945,0.854759582572683
-31.49965,5286.451,1.530813484393144
-31.99964,5307.20478,1.4449085928180732
-32.49964,5326.7214,1.696129212059205
-32.99964,5340.78888,2.809025128687992
-33.49963,5360.563700000001,1.7189535072247408
-33.99963,5379.13596,1.5746234871865685
-34.49963,5397.857180000001,2.3836132349019548
-34.99963,5422.91956,1.0915998288748203
-35.49963,5437.974680000001,1.121445055988013
