angle,peak_position,std,gauss_center,centroid,temp,humid
2.00023,124.63475375,12.904840076386156,4205.061154999999,196.67191350000002,22.0,52.1
1.50023,127.40757975000001,6.364895979269317,4209.756080000001,191.65462799999997,22.0,52.1
1.00024,117.91578369999999,13.299052099354457,4221.115094999999,180.52886949999998,22.0,52.1
0.50024,115.83116545,4.654437428292581,4231.0794049999995,170.4899535,22.0,52.0
0.00024,112.11385525,3.0226001191414107,4237.1186099999995,164.5023815,22.0,52.1
-0.49976,107.30531010000001,16.808294528992,4244.942960000001,156.340757,22.0,52.1
-0.99976,102.47230275,9.120826274958109,4253.333565000001,148.1691765,22.0,52.1
-1.49975,85.58497225,10.909985929354526,4266.375280000001,135.30714000000003,22.0,52.1
-1.99975,77.62786875,9.184286530554083,4271.440065000001,129.98460649999998,22.0,52.1
-2.49975,72.9560673,12.242386197412122,4279.4974600000005,121.85042739999999,22.0,52.0
-2.99975,64.1610224,5.369823340177006,4290.4958400000005,110.86705400000001,22.0,52.0
-3.49974,56.582629250000004,5.751902744524474,4300.464,101.13057800000001,22.0,52.0
-3.99974,55.996691850000005,3.958999868576688,4304.804539999999,96.90223305,22.0,52.0
-4.49974,51.78990474999999,5.579919920014658,4315.81253,85.7447875,22.0,52.1
-4.99974,45.201965099999995,8.574196484420968,4323.328599999999,78.45565199999999,22.0,52.0
-5.49973,41.78558305,5.977708986885556,4330.8854,70.63099274999999,22.0,52.0
-5.99973,32.2449098,10.61003257921637,4342.57094,59.36253674999999,22.0,52.0
-6.49973,19.45972925,6.971259592057284,4349.513995,52.48382554999999,22.0,52.0
-6.99973,2.614856095584999,12.71846354932136,4357.165095,44.54976805,22.0,52.0
-7.49972,-11.282385280000002,6.454102386268919,4364.263605,37.4219601,22.0,52.0
-7.99972,-21.517053350000005,6.199517963147838,4376.184735,25.90741,22.0,52.0
-8.49972,-26.370227149999998,8.961500238467163,4382.780515,19.532507599999995,22.06,52.0
-8.99972,-38.54703385,9.0714116117409,4394.27241,8.317321985,22.0,52.0
-9.49971,-43.27205825000001,4.245120725795485,4401.45972,0.9981079579250001,22.0,52.0
-9.99971,-54.943493799999985,9.073714694544536,4413.49197,-10.77564705,22.0,52.0
-10.49971,-60.861339699999995,6.2091537956750695,4420.964540000001,-18.28927,22.06,52.0
-10.99971,-71.50594445000002,8.18490998445913,4425.189075,-22.5780641,22.06,52.0
-11.4997,-70.59591035,12.299174521930498,4435.072104999999,-32.99124770000001,22.06,52.0
-11.9997,-86.09527634999999,7.611529051378639,4447.94306,-45.5482061,22.06,51.9
-12.4997,-98.75867924999999,15.836495457278836,4456.678744999999,-53.8810425,22.0,52.0
-12.9997,-107.94278549999999,8.1776988709676,4464.00132,-61.55184254999999,22.06,51.9
-13.49969,-111.32965055,11.408204594827962,4473.269595,-70.81282934999999,22.06,52.0
-13.99969,-126.90291829999998,5.817729133023983,4485.269634999999,-82.76099750000002,22.06,51.8
-14.49969,-129.154576,6.490499256783255,4490.75482,-88.191443,22.06,51.9
-14.99969,-134.00342899999998,6.907194310275084,4502.243469999999,-100.04078374999999,22.06,51.9
-15.49968,-154.98963575,23.850858687516123,4513.1932050000005,-110.68634015,22.06,51.9
-15.99968,-159.333142,21.988612285434385,4519.578374999999,-116.98065219999998,22.06,51.9
-16.49968,-176.09669100000002,6.869913543310352,4529.83392,-126.80360069999999,22.06,51.8
-16.99968,-188.025916,7.339100944618762,4540.474459999999,-137.6098015,22.06,51.9
-17.49967,-188.737196,11.90571133526485,4548.89369,-146.164464,22.06,51.9
-17.99967,-200.03001799999998,8.924936950760827,4557.855405,-154.77657399999998,22.06,51.9
-18.49967,-216.4195925,17.475838728715107,4571.945425,-168.5686155,22.06,51.8
-18.99967,-215.30238300000002,19.544450825960062,4576.09705,-172.9510855,22.06,51.8
-19.49966,-231.40816550000005,10.6790585161551,4588.345915,-184.89461800000004,22.06,51.8
-19.99966,-247.4433215,9.151763237801921,4597.651775,-194.095569,22.12,52.0
-20.49966,-265.93470350000007,9.80356680858109,4607.293665,-203.80767849999998,22.06,51.9
-20.99966,-279.4388805,12.59412802691297,4617.321094999999,-214.14642399999997,22.06,51.9
-21.49965,-287.84254250000004,5.359557424866232,4625.521930000001,-222.17267,22.12,51.9
-21.99965,-291.6141505,3.6920222364450552,4636.74185,-232.82774650000002,22.06,51.9
-22.49965,-290.3587305,4.028943454108626,4647.301235,-243.688708,22.06,51.8
-22.99965,-299.2127825,4.624848980013157,4656.566330000001,-252.56290099999995,22.12,51.9
-23.49964,-299.80304450000006,4.046297298068289,4666.795680000001,-262.85218150000003,22.12,51.9
-23.99964,-303.7765285,6.053357530113575,4675.059484999999,-270.82085900000004,22.06,51.8
-24.49964,-311.4111469999999,7.936569633819823,4686.710485000001,-282.66199650000004,22.12,51.7
-24.99964,-325.773402,12.750448637526686,4695.4189,-291.013859,22.12,51.8
-25.49963,-348.582238,11.172339232489135,4707.395559999999,-302.267739,22.12,51.8
-25.99963,-370.293741,11.062007999020294,4718.863864999999,-313.5490855,22.12,51.8
-26.49963,-372.6127335,7.61657240603362,4722.940525,-317.47650250000004,22.12,51.8
-26.99963,-382.789224,6.76489115566422,4736.140369999999,-330.358754,22.12,51.9
-27.49962,-389.41151499999995,9.642473742152218,4748.061624999999,-342.659387,22.12,51.8
-27.99962,-401.141104,8.343989126199405,4756.628595,-350.80794499999996,22.12,51.9
-28.49962,-414.9024525,6.052266149960587,4768.61804,-362.30824049999995,22.12,51.9
-28.99962,-421.9036255,5.151848213777723,4777.03487,-370.518564,22.12,51.8
-29.49961,-429.221472,17.980171353486767,4788.206615000001,-381.7322675,22.12,51.8
-29.99961,-469.94281149999995,13.080705408625818,4803.036655,-395.92335399999996,22.12,51.8
-30.49961,-478.53043200000013,15.723345850511778,4807.575374999999,-400.74573849999996,22.12,51.8
-30.99961,-484.0199835,8.554246507882082,4823.700045,-416.55516400000005,22.12,51.7
-31.49961,-477.88687899999996,8.316388714171499,4825.930784999999,-418.9320680000001,22.12,51.8
-31.9996,-485.55035349999997,4.837621471479842,4846.802874999999,-439.93841549999996,22.12,51.7
-32.4996,-493.54337,14.165838530215218,4855.33649,-448.54046600000004,22.12,51.7
-32.9996,-505.9232035000001,7.276512522074888,4865.556165,-458.886023,22.12,51.7
-33.4996,-516.1867075,6.797458339660402,4876.413085,-469.70372399999997,22.12,51.7
-33.99959,-525.79081,7.1558354812691025,4892.79055,-486.2384869999999,22.18,51.7
-34.49959,-528.0395639999999,7.646614552709861,4900.207410000001,-493.956579,22.12,51.7
-34.99959,-533.0036230000001,11.997223405131317,4910.027955,-503.96094750000003,22.12,51.8
-35.49958,-556.4098515000001,9.259147690797613,4923.59199,-517.4723070000001,22.18,51.8
-35.99958,-580.3214499999999,15.010800041019476,4933.666645,-527.4305835,22.12,51.8
-36.49958,-595.8584135000001,6.475767833642022,4947.0642849999995,-539.908264,22.18,51.8
-36.99958,-597.450745,5.83601820775988,4958.063820000001,-550.7532819999999,22.18,51.7
-37.49958,-598.3915165000001,9.983514729770414,4967.440970000001,-559.7941215000001,22.18,51.7
-37.99957,-617.5774789999999,21.024072244735994,4980.812415,-572.9186845,22.18,51.7
-38.49957,-642.9374349999999,16.15692207640999,4994.214534999999,-585.621839,22.18,51.7
-38.99957,-645.095519,5.711002747296572,5006.876029999999,-597.8033374999999,22.18,51.7
