angle,peak_position,peak_std,gauss_center,gauss_std,centroid,centroid_std,temp,humid
49.99999,1130.1476049999997,5.504135980285667,3200.61374,1.8331327249820326,1199.88049,1.7322946827546633,24.62,45.5
49.0,1099.44159,5.875624453783609,3227.7427749999997,1.7390376286541744,1172.966555,1.8571339594857514,24.62,45.5
48.0,1061.7945949999998,3.8775913525634955,3259.286519999999,1.030918278332488,1140.9697199999998,1.3316408542095386,24.62,45.4
47.00001,1026.2748995,4.747614834357866,3285.701495,1.227368695818406,1114.2464350000002,1.4155360815871159,24.62,45.5
46.00001,987.9059370000002,13.68825551462276,3316.1065000000003,1.28506744064273,1084.74882,1.4617118001165312,24.62,45.5
45.00002,965.2221940000002,5.908514604300649,3342.4378699999993,1.356698351550628,1058.532275,1.44282905220089,24.62,45.4
44.00002,933.8861654999998,7.408753164549688,3371.3941300000006,1.5515811374530382,1029.2449950000002,1.5536640120936727,24.62,45.5
43.00003,903.7550270000002,3.348958099136347,3396.0103499999996,1.6096783335499272,1004.855305,1.6841425218891135,24.62,45.6
42.00003,875.6827880000001,4.994902612524681,3422.581265,1.0774401998602363,977.9403619999999,1.2030848397166545,24.62,45.4
41.00004,844.2042224999999,10.657487113423068,3451.905945,0.9483934987519886,948.8228060000001,1.2104249131623082,24.62,45.4
40.00004,829.1826404999999,11.807668972719156,3475.2207050000006,1.7733957983132662,924.7514345,1.8077022702134191,24.62,45.4
39.00005,802.8293090000001,15.99371204967279,3504.484775,1.8987868692602068,895.8454939999999,1.8010558149718758,24.62,45.4
38.00005,794.2530295,24.304877792333482,3529.31749,1.2434195550577352,871.3335500000001,1.3110987207300702,24.62,45.5
37.00006,770.4435119999999,15.706794241718649,3552.1496749999997,1.4481728176827033,847.7357159999999,1.4579480040742148,24.62,45.4
36.00006,746.141727,10.684623991689685,3578.366425,1.8435299308323516,822.1800324999998,1.9208745411006918,24.62,45.4
35.00007,705.6939465000002,14.266778257216044,3600.2225699999995,1.805591604737841,800.203327,1.7572664807481564,24.62,45.4
