angle,peak_position,peak_std,gauss_center,gauss_std,centroid,centroid_std,temp,humid
40.0,1001.3741899999999,5.459186240344812,3250.5348699999995,4.591247341420383,1124.378905,3.775218721143852,20.31,60.7
39.00001,924.8751894999999,5.883071500589193,3281.5082799999996,2.007289030159834,1078.81739,2.255187309271677,20.31,60.8
38.00001,850.1788325000001,6.180559175750921,3339.656865,4.450087182884732,1033.6258699999998,4.81897923933068,20.31,60.9
37.00002,779.273116,7.731492480888417,3399.363755,4.29621051398498,980.7161115000001,4.585124320441348,20.31,60.9
36.00002,712.5885919999998,6.668558251442059,3444.20555,5.10532121315597,942.5817975,5.5051451646871925,20.31,60.9
35.00003,652.3913135,9.76031946424925,3489.0141650000005,3.5012766577742505,902.9646575,4.0680189891013,20.31,60.8
34.00003,651.1085724999999,27.645013244287814,3529.6902749999995,5.813290627508202,865.819537,6.094415646500571,20.31,60.9
33.00004,625.1540515,15.356842437704183,3565.4974799999995,4.624885337346196,832.5485835,5.072056369679138,20.31,61.0
32.00004,610.9454745,11.783928138657542,3599.6399999999994,3.7463927351520088,799.749795,3.723344562056409,20.31,60.9
31.00005,605.1410825,39.44926655949992,3635.0135349999996,5.82963052485102,764.7149980000002,5.83901821982823,20.31,60.8
30.00005,601.6193115,21.74113563835805,3664.7123400000005,4.909303478845047,735.9991775000001,5.416017555341634,20.31,60.8
29.00006,602.1825665,36.47011956661099,3692.0268449999994,6.935853726288833,713.2004344999999,7.0150997214084425,20.31,60.8
28.00006,569.2052499999999,11.484038772830326,3724.7806150000006,6.021237052821826,681.667181,6.161193889345554,20.31,60.8
27.00007,534.8990590000001,19.317822917628142,3751.6749599999994,4.901595190588478,655.70832,4.96457455229047,20.31,60.8
26.00007,488.32823399999995,17.517267150607825,3781.529,4.725738998611765,626.7218795,4.7016673637577515,20.31,60.8
25.00008,466.841002,20.454094472874278,3809.885874999999,3.0353542493216286,599.3765985000001,3.1336072293193933,20.31,60.8
24.00008,464.4986585,27.95252857864281,3828.969040000001,8.796746042509183,581.0106330000001,8.764302085324937,20.31,60.8
23.00009,454.1012710000001,20.196483773235606,3852.635125,4.778944963679185,557.54384,4.919336191379893,20.31,60.8
22.00009,437.0958119999999,27.960434443911208,3879.89583,6.514777622613056,530.695124,6.379136801433555,20.31,60.8
21.0001,433.7946045,27.5338695146504,3898.679365000001,7.139235675355968,512.3578525,7.112786111903599,20.31,60.8
20.0001,396.8553734999999,12.934289775366974,3919.9892450000007,6.266248255573317,491.2464494999999,6.252841822209706,20.31,60.7
19.00011,358.4821390000001,27.214853295736674,3942.770504999999,6.90381087295086,467.80269799999996,6.906741696634239,20.31,60.7
18.00011,339.7907725,14.347835252892994,3960.7403550000004,8.101370262768771,449.1819205,7.821773418458553,20.31,60.7
17.00012,308.05247,24.90960417441092,3982.7412300000005,5.895576725656267,427.05263750000006,6.003818140715021,20.31,60.6
16.00012,297.0889915000001,23.743227906960612,4003.76895,5.151854636972989,405.340806,5.042078061771163,20.31,60.7
15.00013,298.7666015,32.883647465696875,4019.620755000001,4.475994902194914,388.817663,4.615698657472231,20.31,60.9
14.00013,291.696644,17.12195138710784,4036.705375,5.6434816314820395,371.229089,5.608260939313448,20.31,60.6
13.00014,281.2202145,42.09482762992545,4053.22836,7.9370079745707836,354.1228259999999,7.582748739587377,20.31,60.6
12.00014,256.6593385,30.646070442578818,4075.4507949999997,5.7942059059439455,331.8069575,5.78107469074209,20.31,60.6
11.00015,232.32718450000007,17.046469520003686,4093.7069949999996,4.438403607320376,312.6886,4.409082875987928,20.31,60.6
10.00015,210.204066,27.101068350427337,4111.02832,5.025417928252367,295.4974515,4.849499104844001,20.31,60.5
9.00016,202.4321895,33.338185322917845,4117.086759999999,7.437796425850752,288.66773650000005,7.223731410667397,20.31,60.6
8.00016,190.5647085,21.237297888902972,4143.9760750000005,6.083279164880932,262.090002,6.2428622013172825,20.31,60.5
7.00017,164.0704455,17.97814928488733,4162.572945000002,6.818302600095903,242.4051395,6.5840972687525445,20.31,60.5
6.00017,138.26278050000002,24.32677621326041,4181.19851,5.112520218434264,223.99315099999998,5.005097417743135,20.31,60.5
5.00018,133.32464655000004,20.539395674344735,4194.7705049999995,5.967335846127322,210.425183,5.8418784736291,20.31,60.5
4.00018,104.00994879999999,16.18313506469599,4216.13386,7.782819229392368,189.0459845,7.851546502351287,20.31,60.4
3.00019,69.6102653,11.522655034345282,4234.353755,5.722639226657104,171.11915349999998,5.806586369309664,20.31,60.6
2.00019,46.20972885,22.99033570355946,4250.73459,4.950328158203358,154.44476300000002,5.048837432880069,20.31,60.5
1.0002,31.042224301170002,27.353452621334064,4271.446744999999,5.09218137378022,133.43985500000002,5.246880111307579,20.31,60.5
0.0002,-2.6445189650000005,27.167145627652086,4289.558855,5.945770224325383,115.33297124999997,5.772582959570367,20.31,60.4
-0.9998,3.755041500585,27.543468492258715,4300.4371200000005,4.829776795836342,104.41158475,4.801402253077081,20.31,60.5
-1.99979,-14.930505300000002,30.71857613183659,4318.8309500000005,6.7881050194071175,86.0398562,6.8023932852418465,20.31,60.5
-2.99979,-19.664855660000004,36.28165269603159,4335.514314999999,5.830141291450468,69.63900114999998,5.831667331089106,20.31,60.4
-3.99978,-13.250231799415001,27.263399512342463,4354.848090000001,5.509661075683371,50.08663320000001,5.675644680587443,20.31,60.5
-4.99978,-25.58844005,19.605618698496308,4371.897825,6.414174973515637,33.074572700000004,6.359092124362078,20.31,60.6
-5.99977,-52.213830400000006,18.783272070616686,4387.484169999999,7.01127464710236,17.702624795,6.802153523342699,20.31,60.5
-6.99977,-82.8156862,19.760180867735418,4410.97085,4.96944663916406,-5.844763181499999,4.950136094299635,20.31,60.5
-7.99976,-95.22711060000002,27.219889174672915,4430.734874999999,5.201973921683447,-25.7972779,5.201925891123036,20.31,60.5
-8.99976,-126.88277575,22.54586297881788,4446.018044999999,4.359898101501328,-40.8490843,4.435333724536487,20.31,60.5
-9.99975,-132.86898125,28.181647877030798,4458.370214999999,5.663387093186802,-53.650671399999986,5.747185133121436,20.31,60.6
-10.99975,-136.360242,23.947427466505527,4478.5219400000005,5.167619736242248,-73.57864930000001,5.079539936240043,20.31,60.4
-11.99974,-149.34893825,27.002960120661832,4496.91237,6.687673093318847,-91.343201,6.73851071102688,20.31,60.4
-12.99974,-169.15604100000002,18.870103062752705,4515.987475,7.345496269339146,-110.84329825,7.227371462327827,20.31,60.5
-13.99973,-194.8616075,16.46370501995279,4531.74217,4.791650801769702,-126.30694505000001,4.819042162442352,20.31,60.5
-14.99973,-214.74664349999998,23.29393871979732,4551.727150000001,8.044621202735394,-146.341516,8.03125953276782,20.31,60.5
-15.99972,-248.220788,24.348385866893842,4570.847370000001,6.079868376297314,-165.47618300000002,6.149322748350506,20.31,60.5
-16.99972,-270.9099245,22.20956140139005,4590.55466,7.0992072700690185,-185.20120850000004,7.024239609189935,20.31,60.6
-17.99971,-286.6768665000001,26.4819088207758,4610.289025,5.567398269916957,-204.48158,5.5797643809134065,20.31,60.6
-18.99971,-313.68590550000005,23.57526077625324,4627.687615000001,5.1577808263123766,-222.10357700000003,5.126759030980589,20.31,60.6
-19.9997,-321.75670249999996,24.98565564721163,4644.52461,5.9487960997078675,-239.07020200000002,5.918006388399388,20.31,60.6
-20.9997,-347.886879,19.407918699923982,4665.293589999999,3.709836084775159,-259.8993730000001,3.575070474815993,20.31,60.6
-21.99969,-373.850453,16.919370309527512,4685.241424999999,5.879507932206138,-279.497792,5.757773619485748,20.31,60.5
-22.99969,-394.4783075,15.078112935451472,4707.9378,5.6463319907706335,-302.0273585,5.772966847548384,20.31,60.6
-23.99968,-414.3078495,13.787683702237823,4727.64799,5.039679313299573,-321.396766,5.251741053694862,20.31,60.5
-24.99968,-434.61883500000005,16.81404806622174,4748.8252649999995,5.313138105609076,-342.77306,5.089639526472383,20.31,60.5
-25.99967,-453.978187,17.511813532279607,4766.75291,6.221651408500867,-360.9868045,6.278305517935133,20.31,60.6
-26.99967,-465.31422249999997,28.191885976520066,4786.694045,5.760952098956781,-380.5229405,5.705615910348742,20.31,60.5
-27.99966,-503.15899950000005,27.998728244156638,4808.231924999999,5.869003265791826,-401.45579799999996,5.863484661300483,20.31,60.6
-28.99966,-519.957213,27.600933430080428,4831.596990000002,7.0743319461909815,-424.67213200000003,7.164162625683204,20.31,60.6
-29.99965,-552.5803290000001,15.37110023288179,4855.910325,3.092681930440765,-449.022815,3.3365063890924933,20.31,60.6
-30.99965,-557.3988654999999,33.35804261512843,4878.48428,4.105278753458793,-471.50914700000004,4.027743057898674,20.31,60.6
-31.99964,-568.3703174999999,41.74496984246293,4895.349105,7.38089978373063,-488.17200850000006,7.20663899788679,20.31,60.6
-32.99964,-582.3517214999999,26.66070453403497,4924.247904999998,5.432463066278034,-516.8244315,5.522119185691547,20.31,60.5
-33.99963,-597.0117290000001,34.84953392556662,4946.571605,7.214669635296796,-539.1120989999998,7.100413736219102,20.31,60.6
-34.99963,-629.3034504999999,42.81489869152763,4969.092374999999,6.703879966621959,-561.291782,6.755726632538936,20.31,60.6
-35.99962,-651.9514059999999,30.553207207254115,4993.251935,5.25232794066354,-584.7845345000001,5.269946465255104,20.37,60.6
-36.99962,-650.5040409999999,24.46687140442948,5005.64021,8.233512194738061,-596.5207395,8.139612567254332,20.31,60.6
-37.99961,-693.8837035,31.083426990647347,5033.714344999999,5.6758408554570465,-624.335289,5.70046601218962,20.31,60.5
-38.99961,-734.9455669999999,30.661576941305718,5066.205125,6.72561776901383,-656.54574,6.585724377970132,20.31,60.5
-39.9996,-750.3781379999999,31.124385966329125,5079.842005,10.653722900914767,-669.8543749999999,10.490869188478856,20.31,60.5
